gene,g1_ppi_score,hub_score_norm,archs4_coexpr,ppi_score_sum,label,dataset
AK5,0.0,0.0556,0.0,0.0526,0,IFNG
AK7,0.0,0.0556,0.0,0.0513,0,IFNG
AK8,0.0,0.0556,0.0,0.0517,0,IFNG
AK9,0.0,0.1111,0.0,0.0854,0,IFNG
AKAIN1,0.0,0.0,0.0,0.0,0,IFNG
AKAP1,0.0,0.1667,0.0,0.2152,0,IFNG
AKAP10,0.0,0.1667,0.0,0.216,1,IFNG
AKAP11,0.0,0.1667,0.3799,0.1901,0,IFNG
AKAP12,0.0,0.1111,0.0,0.1306,0,IFNG
AKAP13,0.532,0.1667,0.5236,0.1635,0,IFNG
AKAP14,0.0,0.1667,0.0,0.1885,0,IFNG
AKAP17A,0.0,0.0,0.0,0.0,0,IFNG
AKAP2,0.0,0.0,0.0,0.0,0,IFNG
AKAP3,0.0,0.1111,0.0,0.1013,0,IFNG
AKAP4,0.0,0.1667,0.0,0.2088,0,IFNG
AKAP5,0.0,0.1667,0.0,0.1903,1,IFNG
AKAP6,0.0,0.0556,0.0,0.0727,0,IFNG
AKAP7,0.0,0.1667,0.0,0.1939,0,IFNG
AKAP8,0.0,0.1111,0.0,0.1045,0,IFNG
AKAP8L,0.0,0.0,0.0,0.0,0,IFNG
AKAP9,0.0,0.1667,0.0,0.1566,0,IFNG
AKIP1,0.0,0.0556,0.0,0.0683,0,IFNG
AKIRIN1,0.0,0.0,0.0,0.0,0,IFNG
AKIRIN2,0.0,0.0,0.0,0.0,0,IFNG
AKNA,0.0,0.0,0.7414,0.0,0,IFNG
AKR1A1,0.0,0.0,0.0,0.0,0,IFNG
AKR1B1,0.0,0.0,0.0,0.0,0,IFNG
AKR1B10,0.0,0.0,0.0,0.0,0,IFNG
AKR1B15,0.0,0.0,0.0,0.0,0,IFNG
AKR1C1,0.0,0.0,0.0,0.0,0,IFNG
AKR1C2,0.0,0.0,0.0,0.0,0,IFNG
AKR1C3,0.0,0.0,0.0,0.0,0,IFNG
AKR1C4,0.0,0.0,0.0,0.0,0,IFNG
AKR1D1,0.0,0.0,0.0,0.0,0,IFNG
AKR1E2,0.0,0.0,0.0,0.0,0,IFNG
AKR7A2,0.0,0.0,0.0,0.0,0,IFNG
AKR7A3,0.0,0.0,0.0,0.0,1,IFNG
AKT1,0.949,0.8333,0.5658,0.7318,0,IFNG
AKT1S1,0.0,0.0556,0.0,0.0704,0,IFNG
AKT2,0.628,0.0556,0.0,0.0479,0,IFNG
AKT3,0.608,0.0556,0.0,0.0464,0,IFNG
AKTIP,0.0,0.0,0.0,0.0,0,IFNG
ALAD,0.0,0.0,0.0,0.0,0,IFNG
ALAS1,0.0,0.0,0.0,0.0,0,IFNG
ALAS2,0.0,0.0556,0.0,0.0371,0,IFNG
ALCAM,0.0,0.0,0.0,0.0,0,IFNG
ALDH16A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH18A1,0.0,0.2222,0.0,0.1349,0,IFNG
ALDH1A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH1A2,0.0,0.1111,0.0,0.0715,0,IFNG
ALDH1A3,0.0,0.0,0.0,0.0,0,IFNG
ALDH1B1,0.0,0.0,0.0,0.0,0,IFNG
ALDH1L1,0.0,0.0,0.0,0.0,0,IFNG
ALDH1L2,0.0,0.0,0.0,0.0,0,IFNG
ALDH2,0.0,0.0,0.0,0.0,0,IFNG
ALDH3A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH3A2,0.0,0.0,0.0,0.0,0,IFNG
ALDH3B1,0.0,0.0,0.0,0.0,0,IFNG
ALDH3B2,0.0,0.0,0.0,0.0,0,IFNG
ALDH4A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH5A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH6A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH7A1,0.0,0.0556,0.0,0.0679,0,IFNG
ALDH8A1,0.0,0.0,0.0,0.0,0,IFNG
ALDH9A1,0.0,0.0,0.0,0.0,0,IFNG
ALDOA,0.0,0.0,0.0,0.0,0,IFNG
ALDOB,0.0,0.0,0.0,0.0,0,IFNG
ALDOC,0.0,0.0,0.0,0.0,0,IFNG
ALG10,0.0,0.0,0.0,0.0,0,IFNG
ALG10B,0.0,0.0,0.0,0.0,0,IFNG
ALG12,0.0,0.0,0.0,0.0,0,IFNG
ALG13,0.0,0.0,0.0,0.0,0,IFNG
ALG1L,0.0,0.0,0.0,0.0,0,IFNG
ALG1L2,0.0,0.0,0.0,0.0,0,IFNG
ALG3,0.0,0.0,0.0,0.0,0,IFNG
ALG5,0.0,0.0,0.0,0.0,0,IFNG
ALG6,0.0,0.0,0.0,0.0,0,IFNG
ALG8,0.0,0.0,0.0,0.0,0,IFNG
ALG9,0.0,0.0,0.0,0.0,0,IFNG
ALK,0.977,0.3333,0.0,0.3059,0,IFNG
ALKAL1,0.0,0.0,0.0,0.0,0,IFNG
ALKAL2,0.0,0.0,0.0,0.0,0,IFNG
ALKBH1,0.0,0.0,0.0,0.0,0,IFNG
ALKBH2,0.0,0.0,0.0,0.0,0,IFNG
ALKBH3,0.0,0.0,0.0,0.0,0,IFNG
ALKBH4,0.0,0.0,0.0,0.0,0,IFNG
ALKBH5,0.0,0.0,0.0,0.0,0,IFNG
ALKBH6,0.0,0.0,0.0,0.0,0,IFNG
ALKBH7,0.0,0.0,0.0,0.0,0,IFNG
ALKBH8,0.0,0.0,0.4149,0.0,0,IFNG
ALLC,0.0,0.0,0.0,0.0,0,IFNG
ALMS1,0.0,0.0,0.3691,0.0,0,IFNG
ALOX12,0.0,0.0,0.0,0.0,0,IFNG
ALOX12B,0.0,0.0,0.0,0.0,0,IFNG
ALOX15,0.0,0.0556,0.0,0.0576,0,IFNG
ALOX15B,0.0,0.0,0.0,0.0,0,IFNG
ALOX5,0.0,0.0,0.7077,0.0,0,IFNG
ALOX5AP,0.0,0.0,0.7283,0.0,0,IFNG
ALOXE3,0.0,0.0,0.0,0.0,0,IFNG
ALPG,0.0,0.0,0.0,0.0,0,IFNG
ALPI,0.0,0.0,0.0,0.0,0,IFNG
ALPK1,0.0,0.0,0.0,0.0,0,IFNG
ALPK2,0.0,0.0,0.0,0.0,0,IFNG
ALPK3,0.0,0.0556,0.0,0.0603,0,IFNG
ALPL,0.0,0.0,0.0,0.0,0,IFNG
ALPP,0.0,0.0,0.0,0.0,0,IFNG
ALS2,0.0,0.0,0.0,0.0,0,IFNG
ALS2CL,0.0,0.0,0.0,0.0,0,IFNG
ALX1,0.0,0.0,0.0,0.0,0,IFNG
ALX3,0.0,0.0,0.0,0.0,0,IFNG
ALX4,0.0,0.0,0.0,0.0,0,IFNG
ALYREF,0.639,0.1111,0.0,0.0892,0,IFNG
AMACR,0.0,0.0,0.0,0.0,0,IFNG
AMBN,0.0,0.0,0.0,0.0,0,IFNG
AMBP,0.0,0.0,0.0,0.0,0,IFNG
AMBRA1,0.0,0.2222,0.0,0.2183,1,IFNG
AMD1,0.0,0.0,0.0,0.0,0,IFNG
AMDHD1,0.0,0.0,0.0,0.0,0,IFNG
AMDHD2,0.0,0.0,0.0,0.0,0,IFNG
AMELX,0.0,0.0,0.0,0.0,0,IFNG
AMELY,0.0,0.0,0.0,0.0,0,IFNG
AMER1,0.0,0.0556,0.0,0.0513,0,IFNG
AMER2,0.0,0.0,0.0,0.0,0,IFNG
AMER3,0.0,0.0,0.0,0.0,0,IFNG
AMFR,0.0,0.0556,0.0,0.0451,0,IFNG
AMH,0.0,0.0,0.0,0.0,0,IFNG
AMHR2,0.0,0.0,0.0,0.0,0,IFNG
AMIGO1,0.0,0.0,0.4272,0.0,1,IFNG
AMIGO2,0.0,0.0,0.0,0.0,0,IFNG
AMIGO3,0.0,0.0,0.0,0.0,0,IFNG
AMMECR1,0.0,0.0,0.0,0.0,0,IFNG
AMMECR1L,0.0,0.0,0.0,0.0,0,IFNG
AMN1,0.0,0.0,0.0,0.0,0,IFNG
AMOT,0.0,0.0,0.0,0.0,0,IFNG
AMOTL1,0.0,0.0,0.0,0.0,0,IFNG
AMOTL2,0.0,0.0,0.0,0.0,0,IFNG
AMPD1,0.0,0.0556,0.0,0.0703,0,IFNG
AMPD2,0.0,0.0556,0.0,0.0711,0,IFNG
AMPD3,0.0,0.0556,0.0,0.0706,0,IFNG
AMPH,0.0,0.0,0.0,0.0,0,IFNG
AMT,0.0,0.0,0.0,0.0,0,IFNG
AMTN,0.0,0.0,0.0,0.0,0,IFNG
AMY1A,0.0,0.0,0.0,0.0,0,IFNG
AMY1B,0.0,0.0,0.0,0.0,0,IFNG
AMY1C,0.0,0.0,0.0,0.0,0,IFNG
AMY2A,0.0,0.0,0.0,0.0,0,IFNG
AMY2B,0.0,0.0,0.0,0.0,0,IFNG
AMZ1,0.0,0.0,0.0,0.0,0,IFNG
AMZ2,0.0,0.0,0.0,0.0,0,IFNG
ANAPC1,0.0,0.0,0.0,0.0,0,IFNG
ANAPC10,0.0,0.0,0.0,0.0,0,IFNG
ANAPC11,0.0,0.0,0.0,0.0,0,IFNG
ANAPC13,0.0,0.0,0.0,0.0,0,IFNG
ANAPC15,0.0,0.0,0.0,0.0,0,IFNG
ANAPC16,0.0,0.0,0.0,0.0,0,IFNG
ANAPC7,0.0,0.0,0.0,0.0,0,IFNG
ANG,0.0,0.0,0.0,0.0,0,IFNG
ANGEL1,0.0,0.0,0.0,0.0,0,IFNG
ANGEL2,0.0,0.0,0.0,0.0,0,IFNG
ANGPT1,0.0,0.0,0.0,0.0,0,IFNG
ANGPT2,0.0,0.0,0.0,0.0,0,IFNG
ANGPT4,0.0,0.0,0.0,0.0,0,IFNG
ANGPTL1,0.0,0.0,0.0,0.0,0,IFNG
ANGPTL2,0.0,0.0,0.0,0.0,0,IFNG
ANGPTL3,0.0,0.0,0.0,0.0,0,IFNG
ANGPTL4,0.0,0.0556,0.0,0.038,0,IFNG
ANGPTL5,0.0,0.0,0.0,0.0,0,IFNG
ANGPTL6,0.0,0.0,0.0,0.0,0,IFNG
ANGPTL7,0.0,0.0,0.0,0.0,0,IFNG
ANHX,0.0,0.0,0.0,0.0,0,IFNG
ANK1,0.508,0.2222,0.0,0.1551,0,IFNG
ANK2,0.508,0.1111,0.0,0.0719,0,IFNG
ANK3,0.512,0.1111,0.0,0.0724,0,IFNG
ANKAR,0.0,0.0,0.0,0.0,0,IFNG
ANKDD1A,0.0,0.0,0.0,0.0,0,IFNG
ANKDD1B,0.0,0.0,0.0,0.0,0,IFNG
ANKEF1,0.0,0.0,0.0,0.0,0,IFNG
ANKFN1,0.0,0.0,0.0,0.0,0,IFNG
ANKFY1,0.0,0.0,0.0,0.0,0,IFNG
ANKH,0.0,0.0,0.0,0.0,0,IFNG
ANKHD1,0.0,0.0,0.0,0.0,0,IFNG
ANKIB1,0.0,0.0,0.0,0.0,0,IFNG
ANKK1,0.0,0.0,0.0,0.0,0,IFNG
ANKLE1,0.0,0.0,0.0,0.0,0,IFNG
ANKLE2,0.0,0.0,0.0,0.0,0,IFNG
ANKMY1,0.0,0.0,0.0,0.0,0,IFNG
ANKMY2,0.0,0.0,0.0,0.0,0,IFNG
ANKRA2,0.0,0.0,0.0,0.0,0,IFNG
ANKRD1,0.0,0.0,0.0,0.0,0,IFNG
ANKRD10,0.0,0.0,0.0,0.0,0,IFNG
ANKRD11,0.0,0.0,0.0,0.0,0,IFNG
ANKRD12,0.0,0.0,0.4085,0.0,0,IFNG
ANKRD13A,0.0,0.0,0.0,0.0,0,IFNG
ANKRD13B,0.0,0.0,0.4951,0.0,0,IFNG
ANKRD13C,0.0,0.0,0.0,0.0,0,IFNG
ANKRD13D,0.0,0.0,0.0,0.0,0,IFNG
ANKRD16,0.0,0.0,0.0,0.0,0,IFNG
ANKRD17,0.0,0.0,0.4148,0.0,0,IFNG
ANKRD18A,0.0,0.0,0.0,0.0,0,IFNG
ANKRD18B,0.0,0.0,0.0,0.0,0,IFNG
ANKRD2,0.0,0.0,0.0,0.0,0,IFNG
ANKRD20A1,0.0,0.0,0.0,0.0,0,IFNG
ANKRD20A2,0.0,0.0,0.0,0.0,0,IFNG
ANKRD20A3,0.0,0.0,0.0,0.0,0,IFNG
ANKRD22,0.0,0.0,0.0,0.0,0,IFNG
ANKRD23,0.0,0.0,0.0,0.0,0,IFNG
ANKRD24,0.0,0.0,0.0,0.0,0,IFNG
ANKRD26,0.0,0.0556,0.0,0.0444,0,IFNG
ANKRD27,0.0,0.0,0.0,0.0,0,IFNG
ANKRD28,0.0,0.0,0.0,0.0,0,IFNG
ANKRD29,0.0,0.0556,0.0,0.0516,0,IFNG
ANKRD30A,0.0,0.0,0.0,0.0,0,IFNG
ANKRD30B,0.0,0.0,0.0,0.0,0,IFNG
ANKRD31,0.0,0.0,0.0,0.0,0,IFNG
ANKRD33,0.0,0.0,0.0,0.0,0,IFNG
ANKRD33B,0.0,0.0,0.0,0.0,1,IFNG
ANKRD34A,0.0,0.0,0.0,0.0,0,IFNG
ANKRD34B,0.0,0.0,0.0,0.0,0,IFNG
ANKRD34C,0.0,0.0,0.0,0.0,0,IFNG
ANKRD35,0.0,0.0,0.0,0.0,0,IFNG
ANKRD36,0.0,0.0,0.0,0.0,0,IFNG
ANKRD36B,0.0,0.0,0.0,0.0,0,IFNG
ANKRD36C,0.0,0.0,0.0,0.0,0,IFNG
ANKRD37,0.0,0.0,0.0,0.0,0,IFNG
ANKRD39,0.0,0.0,0.0,0.0,0,IFNG
ANKRD40,0.0,0.0,0.0,0.0,0,IFNG
ANKRD42,0.0,0.0,0.0,0.0,0,IFNG
ANKRD44,0.0,0.0,0.4342,0.0,1,IFNG
ANKRD45,0.0,0.0,0.0,0.0,0,IFNG
ANKRD46,0.0,0.0,0.0,0.0,0,IFNG
ANKRD49,0.0,0.0,0.0,0.0,0,IFNG
ANKRD50,0.0,0.0,0.0,0.0,0,IFNG
ANKRD52,0.0,0.0,0.5063,0.0,0,IFNG
ANKRD53,0.0,0.0,0.0,0.0,0,IFNG
ANKRD54,0.0,0.0,0.0,0.0,0,IFNG
ANKRD55,0.0,0.0,0.0,0.0,0,IFNG
ANKRD6,0.0,0.0556,0.0,0.0576,0,IFNG
ANKRD60,0.0,0.0,0.0,0.0,0,IFNG
ANKRD61,0.0,0.0,0.0,0.0,0,IFNG
ANKRD62,0.0,0.0,0.0,0.0,0,IFNG
ANKRD63,0.0,0.0,0.0,0.0,0,IFNG
ANKRD65,0.0,0.0,0.0,0.0,0,IFNG
ANKRD66,0.0,0.0,0.0,0.0,0,IFNG
ANKRD7,0.0,0.0,0.0,0.0,0,IFNG
ANKRD9,0.0,0.0,0.0,0.0,0,IFNG
ANKS1A,0.0,0.0,0.0,0.0,0,IFNG
ANKS1B,0.0,0.0,0.0,0.0,0,IFNG
ANKS3,0.0,0.0,0.0,0.0,0,IFNG
ANKS4B,0.0,0.0,0.0,0.0,0,IFNG
ANKS6,0.0,0.0,0.0,0.0,0,IFNG
ANKUB1,0.0,0.0,0.0,0.0,0,IFNG
ANKZF1,0.0,0.0556,0.0,0.0333,0,IFNG
ANLN,0.0,0.0,0.0,0.0,0,IFNG
ANO1,0.0,0.0,0.0,0.0,0,IFNG
ANO10,0.0,0.0,0.0,0.0,0,IFNG
ANO2,0.0,0.0,0.0,0.0,0,IFNG
ANO3,0.0,0.0,0.0,0.0,0,IFNG
ANO4,0.0,0.0,0.0,0.0,0,IFNG
ANO5,0.0,0.0,0.0,0.0,0,IFNG
ANO6,0.0,0.0,0.0,0.0,0,IFNG
ANO7,0.0,0.0,0.0,0.0,0,IFNG
ANO8,0.0,0.0,0.502,0.0,0,IFNG
ANO9,0.0,0.0,0.6501,0.0,0,IFNG
ANOS1,0.0,0.0,0.0,0.0,0,IFNG
ANP32A,0.0,0.0,0.0,0.0,0,IFNG
ANP32B,0.0,0.0,0.0,0.0,0,IFNG
ANP32C,0.0,0.0,0.0,0.0,0,IFNG
ANP32D,0.0,0.0,0.0,0.0,0,IFNG
ANP32E,0.0,0.0,0.0,0.0,0,IFNG
ANPEP,0.834,0.0556,0.0,0.0636,0,IFNG
ANTKMT,0.0,0.0,0.0,0.0,0,IFNG
ANTXR1,0.0,0.0,0.0,0.0,0,IFNG
ANTXR2,0.0,0.0,0.0,0.0,0,IFNG
ANTXRL,0.0,0.0,0.0,0.0,0,IFNG
ANXA1,0.0,0.0,0.0,0.0,0,IFNG
ANXA10,0.0,0.0,0.0,0.0,0,IFNG
ANXA11,0.0,0.0,0.0,0.0,0,IFNG
ANXA13,0.0,0.0,0.0,0.0,0,IFNG
ANXA2,0.0,0.0,0.0,0.0,0,IFNG
ANXA2R,0.0,0.0,0.0,0.0,0,IFNG
ANXA3,0.0,0.0,0.0,0.0,0,IFNG
ANXA4,0.0,0.0,0.0,0.0,0,IFNG
ANXA5,0.674,0.2222,0.0,0.1972,0,IFNG
ANXA6,0.0,0.0556,0.0,0.0334,0,IFNG
ANXA7,0.0,0.0,0.0,0.0,0,IFNG
ANXA8,0.0,0.0,0.0,0.0,0,IFNG
ANXA8L1,0.0,0.0,0.0,0.0,0,IFNG
ANXA9,0.0,0.0,0.0,0.0,0,IFNG
AOAH,0.0,0.0,0.725,0.0,0,IFNG
AOC1,0.0,0.0,0.0,0.0,0,IFNG
AOC2,0.0,0.0,0.0,0.0,0,IFNG
AOC3,0.648,0.3333,0.0,0.2754,0,IFNG
AOPEP,0.0,0.0,0.0,0.0,0,IFNG
AOX1,0.0,0.0,0.0,0.0,0,IFNG
AP1AR,0.0,0.0,0.0,0.0,0,IFNG
AP1B1,0.454,0.1111,0.6136,0.0758,1,IFNG
AP1G1,0.0,0.0556,0.0,0.0416,0,IFNG
AP1G2,0.0,0.0556,0.0,0.0416,0,IFNG
AP1M1,0.0,0.1111,0.0,0.0888,0,IFNG
AP1M2,0.0,0.0556,0.0,0.0412,0,IFNG
AP1S1,0.0,0.0556,0.0,0.0441,0,IFNG
AP1S2,0.0,0.0556,0.0,0.0435,0,IFNG
AP1S3,0.0,0.0556,0.0,0.0428,0,IFNG
AP2A1,0.0,0.1667,0.561,0.1298,0,IFNG
AP2A2,0.0,0.1667,0.0,0.1167,0,IFNG
AP2B1,0.0,0.1111,0.0,0.0792,0,IFNG
AP2M1,0.0,0.2778,0.0,0.2193,1,IFNG
AP2S1,0.0,0.1111,0.0,0.081,1,IFNG
AP3B1,0.0,0.0556,0.0,0.0453,0,IFNG
AP3B2,0.0,0.0556,0.0,0.0453,0,IFNG
AP3D1,0.0,0.1111,0.6475,0.0889,0,IFNG
AP3M1,0.0,0.0556,0.0,0.0412,0,IFNG
AP3M2,0.0,0.0556,0.0,0.0412,0,IFNG
AP3S1,0.0,0.0556,0.0,0.0412,0,IFNG
AP3S2,0.0,0.1111,0.0,0.075,0,IFNG
AP4B1,0.0,0.1667,0.0,0.1083,0,IFNG
AP4E1,0.0,0.1667,0.0,0.1208,0,IFNG
AP4M1,0.0,0.1111,0.0,0.0944,0,IFNG
AP4S1,0.0,0.1667,0.0,0.1221,0,IFNG
AP5B1,0.0,0.0556,0.5164,0.0412,0,IFNG
AP5M1,0.0,0.0556,0.0,0.0412,0,IFNG
AP5S1,0.0,0.0556,0.0,0.0412,0,IFNG
AP5Z1,0.0,0.1111,0.0,0.0915,0,IFNG
APAF1,0.0,0.0,0.0,0.0,0,IFNG
APBA1,0.0,0.0,0.0,0.0,0,IFNG
APBA2,0.0,0.0,0.0,0.0,0,IFNG
APBA3,0.0,0.0,0.0,0.0,0,IFNG
APBB1,0.0,0.0,0.0,0.0,0,IFNG
APBB1IP,0.606,0.1667,0.6937,0.1298,1,IFNG
APBB2,0.0,0.0,0.0,0.0,0,IFNG
APBB3,0.0,0.0,0.0,0.0,0,IFNG
APC,0.0,0.0556,0.0,0.0762,0,IFNG
APCDD1,0.0,0.0556,0.0,0.0477,0,IFNG
APCDD1L,0.0,0.0,0.0,0.0,0,IFNG
APCS,0.0,0.0,0.0,0.0,0,IFNG
APEH,0.0,0.0556,0.0,0.0345,0,IFNG
APELA,0.0,0.0,0.0,0.0,0,IFNG
APEX1,0.0,0.0,0.0,0.0,0,IFNG
APEX2,0.0,0.0,0.0,0.0,0,IFNG
APH1A,0.0,0.0,0.0,0.0,0,IFNG
APH1B,0.0,0.0,0.0,0.0,0,IFNG
API5,0.0,0.0,0.3731,0.0,0,IFNG
APIP,0.0,0.0,0.0,0.0,1,IFNG
APLF,0.0,0.0,0.0,0.0,0,IFNG
APLN,0.0,0.0,0.0,0.0,0,IFNG
APLNR,0.0,0.0,0.0,0.0,0,IFNG
APLP1,0.0,0.0,0.0,0.0,0,IFNG
APLP2,0.0,0.0,0.0,0.0,0,IFNG
APMAP,0.0,0.0,0.0,0.0,0,IFNG
APOA1,0.0,0.1111,0.0,0.0957,0,IFNG
APOA2,0.0,0.1111,0.0,0.0772,0,IFNG
APOA4,0.0,0.0556,0.0,0.0412,0,IFNG
APOA5,0.0,0.0556,0.0,0.0413,0,IFNG
APOB,0.559,0.2222,0.0,0.1844,0,IFNG
APOBEC1,0.0,0.0,0.0,0.0,0,IFNG
APOBEC2,0.0,0.0,0.0,0.0,0,IFNG
APOBEC3A,0.0,0.0,0.0,0.0,0,IFNG
APOBEC3B,0.0,0.0,0.0,0.0,0,IFNG
APOBEC3C,0.0,0.0,0.0,0.0,0,IFNG
APOBEC3D,0.0,0.0,0.0,0.0,0,IFNG
APOBEC3F,0.0,0.0,0.0,0.0,0,IFNG
APOBEC3G,0.0,0.0,0.6773,0.0,0,IFNG
APOBEC3H,0.0,0.0,0.0,0.0,0,IFNG
APOBEC4,0.0,0.0,0.0,0.0,0,IFNG
APOBR,0.0,0.0556,0.7673,0.0412,0,IFNG
APOC1,0.0,0.0556,0.0,0.0412,0,IFNG
APOC2,0.0,0.0556,0.0,0.0422,0,IFNG
APOC3,0.0,0.0556,0.0,0.0415,0,IFNG
APOC4,0.0,0.0556,0.0,0.0412,0,IFNG
APOD,0.0,0.0,0.0,0.0,1,IFNG
APOE,0.0,0.1667,0.0,0.1491,0,IFNG
APOF,0.0,0.0556,0.0,0.0414,0,IFNG
APOH,0.0,0.0556,0.0,0.0539,0,IFNG
APOL1,0.0,0.0556,0.0,0.0412,0,IFNG
APOL2,0.0,0.0,0.0,0.0,0,IFNG
APOL3,0.0,0.0,0.0,0.0,0,IFNG
APOL4,0.0,0.0,0.0,0.0,1,IFNG
APOL5,0.0,0.0,0.0,0.0,0,IFNG
APOL6,0.0,0.0,0.0,0.0,0,IFNG
APOLD1,0.0,0.0,0.0,0.0,0,IFNG
APOM,0.0,0.1111,0.0,0.0842,0,IFNG
APOO,0.0,0.0556,0.0,0.0412,0,IFNG
APOOL,0.0,0.0,0.0,0.0,0,IFNG
APP,0.507,0.2778,0.0,0.2271,0,IFNG
APPBP2,0.0,0.0,0.0,0.0,0,IFNG
APPL1,0.0,0.0,0.0,0.0,0,IFNG
APRT,0.0,0.1111,0.0,0.1007,0,IFNG
APTX,0.0,0.0,0.0,0.0,0,IFNG
AQP1,0.0,0.0,0.0,0.0,0,IFNG
AQP10,0.0,0.0,0.0,0.0,0,IFNG
AQP11,0.0,0.0,0.0,0.0,0,IFNG
AQP12A,0.0,0.0,0.0,0.0,0,IFNG
AQP12B,0.0,0.0,0.0,0.0,0,IFNG
AQP2,0.0,0.1667,0.0,0.163,1,IFNG
AQP3,0.0,0.0,0.0,0.0,1,IFNG
AQP4,0.0,0.0,0.0,0.0,0,IFNG
AQP5,0.0,0.0,0.0,0.0,0,IFNG
AQP6,0.0,0.0,0.0,0.0,0,IFNG
AQP7,0.0,0.0,0.0,0.0,0,IFNG
AQP8,0.0,0.0,0.0,0.0,0,IFNG
ARAF,0.0,0.0556,0.5483,0.0698,0,IFNG
ARAP1,0.0,0.0,0.5481,0.0,0,IFNG
ARAP2,0.0,0.0,0.0,0.0,0,IFNG
ARAP3,0.0,0.0,0.0,0.0,0,IFNG
AREG,0.0,0.1111,0.0,0.0784,0,IFNG
AREL1,0.0,0.0,0.0,0.0,0,IFNG
ARF1,0.0,0.1111,0.0,0.1066,0,IFNG
ARF3,0.0,0.0,0.0,0.0,0,IFNG
ARF4,0.0,0.0556,0.0,0.0368,0,IFNG
ARF5,0.0,0.0,0.0,0.0,0,IFNG
ARF6,0.0,0.0556,0.0,0.0406,0,IFNG
ARFGAP2,0.0,0.0,0.0,0.0,0,IFNG
ARFGAP3,0.0,0.0,0.0,0.0,0,IFNG
ARFGEF1,0.0,0.0556,0.0,0.0429,0,IFNG
ARFGEF2,0.0,0.1111,0.0,0.0765,0,IFNG
ARFGEF3,0.0,0.0,0.0,0.0,0,IFNG
ARFIP1,0.0,0.0,0.0,0.0,0,IFNG
ARFIP2,0.0,0.0,0.0,0.0,0,IFNG
ARFRP1,0.0,0.0,0.0,0.0,0,IFNG
ARG2,0.0,0.0,0.0,0.0,0,IFNG
ARGFX,0.0,0.0,0.0,0.0,0,IFNG
ARGLU1,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP1,0.0,0.0556,0.0,0.0341,0,IFNG
ARHGAP11A,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP12,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP15,0.0,0.0,0.7414,0.0,1,IFNG
ARHGAP17,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP18,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP19,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP20,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP21,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP22,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP23,0.0,0.0,0.0,0.0,1,IFNG
ARHGAP24,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP25,0.0,0.0,0.7526,0.0,0,IFNG
ARHGAP26,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP27,0.0,0.0,0.7512,0.0,0,IFNG
ARHGAP28,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP29,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP30,0.0,0.0,0.8403,0.0,1,IFNG
ARHGAP31,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP32,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP33,0.0,0.0,0.4831,0.0,0,IFNG
ARHGAP35,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP36,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP39,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP4,0.0,0.0,0.7316,0.0,0,IFNG
ARHGAP40,0.0,0.0,0.0,0.0,1,IFNG
ARHGAP42,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP44,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP45,0.0,0.0,0.7489,0.0,1,IFNG
ARHGAP5,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP6,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP8,0.0,0.0,0.0,0.0,0,IFNG
ARHGAP9,0.0,0.0,0.7946,0.0,0,IFNG
ARHGDIA,0.0,0.0556,0.5876,0.071,0,IFNG
ARHGDIB,0.0,0.0556,0.7,0.0697,0,IFNG
ARHGDIG,0.0,0.0556,0.0,0.0697,0,IFNG
ARHGEF1,0.0,0.0556,0.5959,0.0408,0,IFNG
ARHGEF10,0.0,0.0,0.0,0.0,0,IFNG
ARHGEF10L,0.0,0.0,0.0,0.0,0,IFNG
ARHGEF11,0.0,0.0556,0.0,0.0399,0,IFNG
ARHGEF12,0.0,0.1111,0.0,0.0716,0,IFNG
ARHGEF15,0.0,0.0,0.0,0.0,0,IFNG
ARHGEF16,0.0,0.0,0.0,0.0,0,IFNG
ARHGEF17,0.0,0.0,0.0,0.0,0,IFNG
